ope_dic_identifiant;car_valeur_quantitatif;annee
102;88;2017
102;93;2017
102;99;2017
102;94;2017
102;92;2017
102;94;2017
102;93;2017
102;81;2017
102;89;2017
102;91;2017
102;80;2017
102;74;2017
102;84;2017
102;91;2017
102;90;2017
102;90;2017
102;90;2017
102;102;2017
102;146;2017
102;158;2017
102;95;2017
102;115;2017
102;108;2017
102;95;2017
102;108;2017
102;116;2017
102;126;2017
102;113;2017
102;113;2017
102;122;2017
102;102;2017
102;138;2017
102;98;2017
102;113;2017
102;95;2017
102;135;2017
102;111;2017
102;105;2017
102;96;2017
102;124;2017
102;128;2017
102;98;2017
102;144;2017
102;125;2017
102;118;2017
102;97;2017
102;109;2017
102;125;2017
102;109;2017
102;112;2017
102;117;2017
102;95;2017
102;118;2017
102;87;2017
102;140;2017
102;128;2017
102;139;2017
102;97;2017
102;144;2017
102;143;2017
102;198;2017
102;106;2017
102;109;2017
102;100;2017
102;125;2017
102;115;2017
102;100;2017
102;192;2017
102;176;2017
102;159;2017
102;196;2017
102;159;2017
102;183;2017
102;173;2017
102;167;2017
102;207;2017
102;210;2017
102;186;2017
102;174;2017
102;92;2017
102;85;2017
102;81;2017
102;86;2017
102;79;2017
102;86;2017
102;84;2017
102;95;2017
102;95;2017
102;91;2017
102;96;2017
102;79;2017
102;85;2017
102;91;2017
102;89;2017
102;89;2017
102;106;2017
102;123;2017
102;102;2017
102;111;2017
102;101;2017
102;126;2017
102;109;2017
102;150;2017
102;140;2017
102;112;2017
102;136;2017
102;123;2017
102;99;2017
102;117;2017
102;109;2017
102;112;2017
102;99;2017
102;132;2017
102;119;2017
102;114;2017
102;103;2017
102;99;2017
102;124;2017
102;119;2017
102;100;2017
102;149;2017
102;100;2017
102;115;2017
102;91;2017
102;106;2017
102;92;2017
102;100;2017
102;93;2017
102;113;2017
102;85;2017
102;115;2017
102;99;2017
102;87;2017
102;94;2017
102;135;2017
102;95;2017
102;91;2017
102;160;2017
102;145;2017
102;134;2017
102;115;2017
102;81;2017
102;110;2017
102;106;2017
102;88;2017
102;164;2017
102;177;2017
102;169;2017
102;202;2017
102;175;2017
102;198;2017
102;229;2017
102;183;2017
102;177;2017
102;164;2017
102;175;2017
102;199;2017
102;183;2017
102;169;2017
102;199;2017
102;192;2017
102;181;2017
102;149;2017
102;205;2017
102;166;2017
102;168;2017
102;205;2017
102;203;2017
102;176;2017
102;182;2017
102;232;2017
102;210;2017
102;77;2017
102;84;2017
102;90;2017
102;80;2017
102;86;2017
102;75;2017
102;94;2017
102;80;2017
102;87;2017
102;105;2017
102;100;2017
102;93;2017
102;115;2017
102;95;2017
102;96;2017
102;91;2017
102;94;2017
102;85;2017
102;111;2017
102;109;2017
102;86;2017
102;92;2017
102;119;2017
102;134;2017
102;99;2017
102;94;2017
102;124;2017
102;104;2017
102;109;2017
102;102;2017
102;94;2017
102;111;2017
102;101;2017
102;109;2017
102;94;2017
102;93;2017
102;112;2017
102;111;2017
102;104;2017
102;122;2017
102;95;2017
102;105;2017
102;90;2017
102;108;2017
102;111;2017
102;116;2017
102;95;2017
102;132;2017
102;92;2017
102;125;2017
102;96;2017
102;102;2017
102;106;2017
102;102;2017
102;102;2017
102;97;2017
102;94;2017
102;87;2017
102;109;2017
102;184;2017
102;189;2017
102;172;2017
102;203;2017
102;164;2017
102;176;2017
102;170;2017
102;190;2017
102;190;2017
102;162;2017
102;226;2017
102;171;2017
102;185;2017
102;195;2017
102;172;2017
102;197;2017
102;177;2017
102;205;2017
102;185;2017
102;190;2017
102;181;2017
102;178;2017
102;170;2017
102;261;2017
102;198;2017
102;163;2017
102;170;2017
102;174;2017
102;175;2017
102;160;2017
102;185;2017
102;168;2017
102;188;2017
102;170;2017
102;153;2017
102;143;2017
102;185;2017
102;189;2017
102;83;2017
102;82;2017
102;84;2017
102;90;2017
102;95;2017
102;80;2017
102;86;2017
102;80;2017
102;91;2017
102;94;2017
102;87;2017
102;92;2017
102;92;2017
102;94;2017
102;82;2017
102;92;2017
102;77;2017
102;82;2017
102;111;2017
102;89;2017
102;97;2017
102;102;2017
102;105;2017
102;105;2017
102;97;2017
102;94;2017
102;141;2017
102;149;2017
102;87;2017
102;97;2017
102;97;2017
102;118;2017
102;94;2017
102;84;2017
102;105;2017
102;115;2017
102;90;2017
102;94;2017
102;88;2017
102;144;2017
102;105;2017
102;81;2017
102;127;2017
102;168;2017
102;152;2017
102;153;2017
102;139;2017
102;96;2017
102;99;2017
102;119;2017
102;94;2017
102;114;2017
102;112;2017
102;122;2017
102;102;2017
102;98;2017
102;145;2017
102;98;2017
102;103;2017
102;111;2017
102;103;2017
102;88;2017
102;88;2017
102;110;2017
102;88;2017
102;93;2017
102;102;2017
102;97;2017
102;168;2017
102;190;2017
102;191;2017
102;179;2017
102;158;2017
102;168;2017
102;164;2017
102;204;2017
102;167;2017
102;181;2017
102;186;2017
102;174;2017
102;170;2017
102;161;2017
102;240;2017
102;169;2017
102;163;2017
102;190;2017
102;181;2017
102;199;2017
102;195;2017
102;203;2017
102;196;2017
102;160;2017
102;199;2017
102;165;2017
102;174;2017
102;197;2017
102;163;2017
102;160;2017
102;190;2017
102;205;2017
102;180;2017
102;157;2017
102;197;2017
102;173;2017
102;200;2017
102;189;2017
102;147;2017
102;182;2017
102;211;2017
102;269;2017
102;209;2017
102;202;2017
102;162;2017
102;185;2017
102;164;2017
102;162;2017
102;189;2017
102;151;2017
102;86;2017
102;94;2017
102;76;2017
102;82;2017
102;83;2017
102;90;2017
102;92;2017
102;76;2017
102;75;2017
102;72;2017
102;80;2017
102;80;2017
102;84;2017
102;89;2017
102;92;2017
102;86;2017
102;92;2017
102;86;2017
102;84;2017
102;75;2017
102;92;2017
102;97;2017
102;87;2017
102;92;2017
102;91;2017
102;69;2017
102;74;2017
102;72;2017
102;88;2017
102;70;2017
102;68;2017
102;79;2017
102;82;2017
102;83;2017
102;80;2017
102;82;2017
102;86;2017
102;75;2017
102;80;2017
102;85;2017
102;82;2017
102;92;2017
102;86;2017
102;86;2017
102;84;2017
102;80;2017
102;95;2017
102;89;2017
102;96;2017
102;73;2017
102;106;2017
102;99;2017
102;102;2017
102;100;2017
102;105;2017
102;113;2017
102;116;2017
102;99;2017
102;103;2017
102;99;2017
102;87;2017
102;146;2017
102;118;2017
102;123;2017
102;88;2017
102;108;2017
102;120;2017
102;133;2017
102;95;2017
102;95;2017
102;97;2017
102;95;2017
102;90;2017
102;102;2017
102;84;2017
102;89;2017
102;89;2017
102;96;2017
102;92;2017
102;104;2017
102;94;2017
102;119;2017
102;111;2017
102;101;2017
102;109;2017
102;102;2017
102;92;2017
102;87;2017
102;99;2017
102;108;2017
102;106;2017
102;101;2017
102;112;2017
102;113;2017
102;99;2017
102;97;2017
102;98;2017
102;87;2017
102;125;2017
102;94;2017
102;167;2017
102;185;2017
102;176;2017
102;170;2017
102;161;2017
102;171;2017
102;165;2017
102;181;2017
102;230;2017
102;363;2017
102;339;2017
102;155;2017
102;165;2017
102;169;2017
102;280;2017
102;151;2017
102;171;2017
102;199;2017
102;201;2017
102;177;2017
102;177;2017
102;176;2017
102;186;2017
102;163;2017
102;172;2017
102;174;2017
102;171;2017
102;187;2017
102;229;2017
102;165;2017
102;162;2017
102;193;2017
102;197;2017
102;196;2017
102;159;2017
102;206;2017
102;164;2017
102;159;2017
102;195;2017
102;181;2017
102;234;2017
102;184;2017
102;190;2017
102;170;2017
102;150;2017
102;176;2017
102;155;2017
102;168;2017
102;198;2017
102;155;2017
102;73;2017
102;84;2017
102;82;2017
102;81;2017
102;81;2017
102;82;2017
102;91;2017
102;92;2017
102;85;2017
102;91;2017
102;85;2017
102;84;2017
102;88;2017
102;77;2017
102;80;2017
102;79;2017
102;76;2017
102;92;2017
102;89;2017
102;76;2017
102;78;2017
102;85;2017
102;92;2017
102;85;2017
102;73;2017
102;85;2017
102;89;2017
102;76;2017
102;84;2017
102;79;2017
102;85;2017
102;93;2017
102;92;2017
102;84;2017
102;89;2017
102;85;2017
102;78;2017
102;75;2017
102;86;2017
102;67;2017
102;89;2017
102;72;2017
102;71;2017
102;75;2017
102;67;2017
102;75;2017
102;66;2017
102;71;2017
102;89;2017
102;71;2017
102;87;2017
102;86;2017
102;89;2017
102;131;2017
102;104;2017
102;114;2017
102;84;2017
102;106;2017
102;78;2017
102;93;2017
102;125;2017
102;98;2017
102;93;2017
102;99;2017
102;95;2017
102;108;2017
102;102;2017
102;114;2017
102;106;2017
102;103;2017
102;90;2017
102;91;2017
102;93;2017
102;94;2017
102;119;2017
102;94;2017
102;98;2017
102;80;2017
102;73;2017
102;108;2017
102;97;2017
102;105;2017
102;89;2017
102;104;2017
102;106;2017
102;87;2017
102;87;2017
102;96;2017
102;99;2017
102;91;2017
102;94;2017
102;96;2017
102;101;2017
102;93;2017
102;103;2017
102;120;2017
102;90;2017
102;107;2017
102;113;2017
102;101;2017
102;192;2017
102;175;2017
102;201;2017
102;189;2017
102;158;2017
102;148;2017
102;195;2017
102;167;2017
102;85;2017
102;75;2017
102;69;2017
102;72;2017
102;68;2017
102;82;2017
102;83;2017
102;80;2017
102;86;2017
102;67;2017
102;82;2017
102;75;2017
102;68;2017
102;69;2017
102;75;2017
102;87;2017
102;73;2017
102;80;2017
102;73;2017
102;78;2017
102;67;2017
102;81;2017
102;71;2017
102;82;2017
102;73;2017
102;72;2017
102;83;2017
102;80;2017
102;77;2017
102;74;2017
102;67;2017
102;71;2017
102;73;2017
102;83;2017
102;66;2017
102;76;2017
102;91;2017
102;69;2017
102;70;2017
102;77;2017
102;79;2017
102;84;2017
102;71;2017
102;84;2017
102;74;2017
102;71;2017
102;79;2017
102;82;2017
102;76;2017
102;78;2017
102;158;2017
102;119;2017
102;177;2017
102;140;2017
102;154;2017
102;94;2017
102;137;2017
102;83;2017
102;106;2017
102;155;2017
102;93;2017
102;121;2017
102;93;2017
102;155;2017
102;139;2017
102;101;2017
102;107;2017
102;114;2017
102;120;2017
102;143;2017
102;97;2017
102;109;2017
102;103;2017
102;146;2017
102;114;2017
102;108;2017
102;145;2017
102;94;2017
102;87;2017
102;128;2017
102;122;2017
102;89;2017
102;102;2017
102;145;2017
102;100;2017
102;169;2017
102;108;2017
102;90;2017
102;110;2017
102;124;2017
102;108;2017
102;191;2017
102;152;2017
102;130;2017
102;128;2017
102;120;2017
102;124;2017
102;88;2017
102;194;2017
102;174;2017
102;75;2017
102;89;2017
102;71;2017
102;75;2017
102;69;2017
102;85;2017
102;69;2017
102;94;2017
102;83;2017
102;84;2017
102;67;2017
102;77;2017
102;88;2017
102;77;2017
102;75;2017
102;96;2017
102;75;2017
102;80;2017
102;77;2017
102;69;2017
102;84;2017
102;89;2017
102;86;2017
102;80;2017
102;84;2017
102;76;2017
102;74;2017
102;67;2017
102;82;2017
102;72;2017
102;86;2017
102;69;2017
102;91;2017
102;74;2017
102;84;2017
102;70;2017
102;75;2017
102;83;2017
102;80;2017
102;75;2017
102;85;2017
102;74;2017
102;64;2017
102;72;2017
102;70;2017
102;88;2017
102;68;2017
102;70;2017
102;73;2017
102;75;2017
102;114;2017
102;93;2017
102;112;2017
102;108;2017
102;91;2017
102;107;2017
102;108;2017
102;118;2017
102;111;2017
102;98;2017
102;162;2017
102;93;2017
102;155;2017
102;143;2017
102;129;2017
102;145;2017
102;139;2017
102;107;2017
102;135;2017
102;154;2017
102;100;2017
102;112;2017
102;108;2017
102;131;2017
102;101;2017
102;100;2017
102;95;2017
102;98;2017
102;133;2017
102;111;2017
102;106;2017
102;90;2017
102;98;2017
102;118;2017
102;88;2017
102;102;2017
102;113;2017
102;102;2017
102;93;2017
102;120;2017
102;112;2017
102;89;2017
102;116;2017
102;115;2017
102;105;2017
102;160;2017
102;137;2017
102;154;2017
102;112;2017
102;102;2017
102;183;2017
102;174;2017
102;198;2017
102;280;2017
102;173;2017
102;83;2017
102;68;2017
102;88;2017
102;84;2017
102;70;2017
102;80;2017
102;77;2017
102;76;2017
102;75;2017
102;76;2017
102;84;2017
102;80;2017
102;80;2017
102;79;2017
102;78;2017
102;75;2017
102;82;2017
102;84;2017
102;89;2017
102;72;2017
102;73;2017
102;71;2017
102;72;2017
102;75;2017
102;74;2017
102;73;2017
102;71;2017
102;74;2017
102;75;2017
102;69;2017
102;85;2017
102;83;2017
102;79;2017
102;79;2017
102;89;2017
102;75;2017
102;77;2017
102;73;2017
102;75;2017
102;85;2017
102;79;2017
102;73;2017
102;72;2017
102;78;2017
102;83;2017
102;74;2017
102;84;2017
102;70;2017
102;69;2017
102;79;2017
102;121;2017
102;134;2017
102;121;2017
102;93;2017
102;111;2017
102;169;2017
102;87;2017
102;97;2017
102;113;2017
102;94;2017
102;122;2017
102;115;2017
102;102;2017
102;92;2017
102;116;2017
102;99;2017
102;83;2017
102;108;2017
102;87;2017
102;93;2017
102;113;2017
102;101;2017
102;95;2017
102;93;2017
102;97;2017
102;91;2017
102;88;2017
102;116;2017
102;96;2017
102;98;2017
102;86;2017
102;84;2017
102;125;2017
102;124;2017
102;95;2017
102;87;2017
102;97;2017
102;92;2017
102;125;2017
102;97;2017
102;94;2017
102;126;2017
102;96;2017
102;97;2017
102;96;2017
102;119;2017
102;96;2017
102;143;2017
102;154;2017
102;121;2017
102;184;2017
102;190;2017
102;172;2017
102;211;2017
102;72;2017
102;90;2017
102;85;2017
102;85;2017
102;81;2017
102;72;2017
102;81;2017
102;89;2017
102;78;2017
102;83;2017
102;91;2017
102;79;2017
102;89;2017
102;74;2017
102;81;2017
102;77;2017
102;86;2017
102;73;2017
102;84;2017
102;76;2017
102;80;2017
102;78;2017
102;65;2017
102;84;2017
102;81;2017
102;76;2017
102;94;2017
102;76;2017
102;81;2017
102;87;2017
102;67;2017
102;72;2017
102;75;2017
102;89;2017
102;83;2017
102;81;2017
102;93;2017
102;80;2017
102;88;2017
102;77;2017
102;78;2017
102;76;2017
102;90;2017
102;90;2017
102;74;2017
102;69;2017
102;117;2017
102;102;2017
102;138;2017
102;114;2017
102;153;2017
102;123;2017
102;114;2017
102;129;2017
102;104;2017
102;150;2017
102;103;2017
102;89;2017
102;97;2017
102;92;2017
102;91;2017
102;126;2017
102;136;2017
102;96;2017
102;132;2017
102;92;2017
102;105;2017
102;93;2017
102;90;2017
102;103;2017
102;93;2017
102;87;2017
102;112;2017
102;101;2017
102;91;2017
102;96;2017
102;136;2017
102;189;2017
102;162;2017
102;188;2017
102;192;2017
102;212;2017
102;164;2017
102;72;2017
102;70;2017
102;91;2017
102;87;2017
102;78;2017
102;85;2017
102;82;2017
102;69;2017
102;69;2017
102;82;2017
102;77;2017
102;69;2017
102;78;2017
102;73;2017
102;72;2017
102;72;2017
102;74;2017
102;82;2017
102;75;2017
102;67;2017
102;74;2017
102;81;2017
102;75;2017
102;72;2017
102;69;2017
102;78;2017
102;73;2017
102;69;2017
102;87;2017
102;90;2017
102;67;2017
102;69;2017
102;68;2017
102;80;2017
102;74;2017
102;78;2017
102;70;2017
102;91;2017
102;68;2017
102;68;2017
102;67;2017
102;76;2017
102;63;2017
102;74;2017
102;72;2017
102;68;2017
102;72;2017
102;71;2017
102;74;2017
102;71;2017
102;69;2017
102;67;2017
102;68;2017
102;72;2017
102;149;2017
102;124;2017
102;148;2017
102;135;2017
102;163;2017
102;126;2017
102;121;2017
102;125;2017
102;132;2017
102;137;2017
102;197;2017
102;105;2017
102;98;2017
102;164;2017
102;98;2017
102;126;2017
102;211;2017
102;196;2017
102;83;2017
102;84;2017
102;74;2017
102;71;2017
102;136;2017
102;143;2017
102;137;2017
102;118;2017
102;118;2017
102;136;2017
102;131;2017
102;163;2017
102;130;2017
102;160;2017
102;147;2017
102;141;2017
102;113;2017
102;158;2017
102;129;2017
102;121;2017
102;159;2017
102;169;2017
102;162;2017
102;115;2017
102;185;2017
102;166;2017
102;172;2017
102;174;2017
102;83;2017
102;96;2017
102;89;2017
102;75;2017
102;75;2017
102;82;2017
102;131;2017
102;127;2017
102;138;2017
102;88;2017
102;184;2017
102;160;2017
102;206;2017
102;140;2017
102;154;2017
102;143;2017
102;137;2017
102;130;2017
102;137;2017
102;120;2017
102;158;2017
102;142;2017
102;125;2017
102;116;2017
102;134;2017
102;139;2017
102;109;2017
102;104;2017
102;135;2017
102;174;2017
102;113;2017
102;140;2017
102;182;2017
102;149;2017
102;159;2017
102;192;2017
102;128;2017
102;152;2017
102;162;2017
102;125;2017
102;119;2017
102;126;2017
102;130;2017
102;120;2017
102;150;2017
102;160;2017
102;179;2017
102;159;2017
102;141;2017
102;111;2017
102;115;2017
102;164;2017
102;217;2017
102;133;2017
102;121;2017
102;122;2017
102;196;2017
102;136;2017
102;161;2017
102;133;2017
102;146;2017
102;116;2017
102;217;2017
102;123;2017
102;137;2017
102;155;2017
102;102;2017
102;126;2017
102;124;2017
102;114;2017
102;126;2017
102;119;2017
102;133;2017
102;120;2017
102;138;2017
102;166;2017
102;120;2017
102;150;2017
102;129;2017
102;101;2017
102;122;2017
102;111;2017
102;130;2017
102;155;2017
102;158;2017
102;120;2017
102;136;2017
102;145;2017
102;162;2017
102;133;2017
102;120;2017
102;107;2017
102;121;2017
102;105;2017
102;101;2017
102;133;2017
102;124;2017
102;142;2017
102;106;2017
102;134;2017
102;145;2017
102;114;2017
102;147;2017
102;146;2017
102;121;2017
102;173;2017
102;171;2017
102;193;2017
102;191;2017
102;78;2017
102;89;2017
102;86;2017
102;86;2017
102;89;2017
102;87;2017
102;103;2017
102;160;2017
102;116;2017
102;138;2017
102;127;2017
102;124;2017
102;102;2017
102;127;2017
102;148;2017
102;111;2017
102;127;2017
102;125;2017
102;134;2017
102;114;2017
102;123;2017
102;114;2017
102;108;2017
102;163;2017
102;144;2017
102;125;2017
102;117;2017
102;124;2017
102;113;2017
102;171;2017
102;113;2017
102;116;2017
102;116;2017
102;130;2017
102;130;2017
102;180;2017
102;137;2017
102;125;2017
102;108;2017
102;153;2017
102;148;2017
102;120;2017
102;152;2017
102;109;2017
102;135;2017
102;140;2017
102;129;2017
102;135;2017
102;133;2017
102;120;2017
102;131;2017
102;134;2017
102;134;2017
102;105;2017
102;155;2017
102;125;2017
102;246;2017
102;228;2017
102;192;2017
102;197;2017
102;154;2017
102;175;2017
102;157;2017
102;206;2017
102;177;2017
102;101;2017
102;248;2017
102;160;2017
102;198;2017
102;145;2017
102;157;2017
102;159;2017
102;105;2017
102;120;2017
102;160;2017
102;131;2017
102;105;2017
102;118;2017
102;121;2017
102;119;2017
102;98;2017
102;148;2017
102;106;2017
102;140;2017
102;129;2017
102;137;2017
102;110;2017
102;108;2017
102;116;2017
102;100;2017
102;113;2017
102;96;2017
102;87;2017
102;143;2017
102;166;2017
102;115;2017
102;143;2017
102;127;2017
102;121;2017
102;81;2017
102;203;2017
102;105;2017
102;94;2017
102;155;2017
102;196;2017
102;135;2017
102;141;2017
102;167;2017
102;128;2017
102;142;2017
102;152;2017
102;104;2017
102;105;2017
102;103;2017
102;91;2017
102;80;2017
102;104;2017
102;183;2017
102;103;2017
102;155;2017
102;114;2017
102;125;2017
102;128;2017
102;117;2017
102;105;2017
102;177;2017
102;91;2017
102;127;2017
102;99;2017
102;133;2017
102;135;2017
102;124;2017
102;142;2017
102;81;2017
102;95;2017
102;75;2017
102;112;2017
102;149;2017
102;126;2017
102;111;2017
102;119;2017
102;119;2017
102;164;2017
102;129;2017
102;148;2017
102;164;2017
102;170;2017
102;147;2017
102;104;2017
102;124;2017
102;148;2017
102;145;2017
102;121;2017
102;150;2017
102;117;2017
102;129;2017
102;91;2017
102;100;2017
102;106;2017
102;135;2017
102;162;2017
102;97;2017
102;109;2017
102;99;2017
102;183;2017
102;153;2017
102;102;2017
102;161;2017
102;170;2017
102;221;2017
102;204;2017
102;105;2017
102;110;2017
102;149;2017
102;105;2017
102;96;2017
102;119;2017
102;133;2017
102;110;2017
102;103;2017
102;119;2017
102;115;2017
102;107;2017
102;115;2017
102;94;2017
102;121;2017
102;126;2017
102;138;2017
102;158;2017
102;109;2017
102;140;2017
102;106;2017
102;100;2017
102;126;2017
102;125;2017
102;114;2017
102;147;2017
102;85;2017
102;114;2017
102;156;2017
102;192;2017
102;159;2017
102;123;2017
102;111;2017
102;127;2017
102;148;2017
102;130;2017
102;105;2017
102;147;2017
102;154;2017
102;79;2017
102;236;2017
102;181;2017
102;81;2017
102;146;2017
102;125;2017
102;106;2017
102;145;2017
102;109;2017
102;181;2017
102;194;2017
102;117;2017
102;135;2017
102;188;2017
102;136;2017
102;181;2017
102;117;2017
102;147;2017
102;122;2017
102;115;2017
102;133;2017
102;132;2017
102;128;2017
102;71;2017
102;110;2017
102;86;2017
102;169;2017
102;177;2017
102;126;2017
102;103;2017
102;152;2017
102;139;2017
102;147;2017
102;95;2017
102;178;2017
102;118;2017
102;166;2017
102;130;2017
102;156;2017
102;186;2017
102;176;2017
102;101;2017
102;185;2017
102;136;2017
102;151;2017
102;140;2017
102;133;2017
102;145;2017
102;140;2017
102;121;2017
102;155;2017
102;162;2017
102;110;2017
102;86;2017
102;102;2017
102;126;2017
102;122;2017
102;113;2017
102;86;2017
102;156;2017
102;145;2017
102;82;2017
102;118;2017
102;125;2017
102;148;2017
102;164;2017
102;97;2017
102;155;2017
102;205;2017
102;235;2017
102;152;2017
102;160;2017
102;111;2017
102;185;2017
102;160;2017
102;125;2017
102;165;2017
102;125;2017
102;99;2017
102;89;2017
102;262;2017
102;164;2017
102;146;2017
102;230;2017
102;219;2017
102;110;2017
102;133;2017
102;151;2017
102;151;2017
102;123;2017
102;148;2017
102;162;2017
102;114;2017
102;153;2017
102;160;2017
102;176;2017
102;112;2017
102;154;2017
102;115;2017
102;147;2017
102;152;2017
102;123;2017
102;79;2017
102;205;2017
102;194;2017
102;120;2017
102;132;2017
102;134;2017
102;122;2017
102;137;2017
102;115;2017
102;132;2017
102;107;2017
102;143;2017
102;110;2017
102;115;2017
102;111;2017
102;77;2017
102;74;2017
102;100;2017
102;85;2017
102;221;2017
102;150;2017
102;152;2017
102;129;2017
102;126;2017
102;130;2017
102;162;2017
102;116;2017
102;168;2017
102;88;2017
102;194;2017
102;161;2017
102;106;2017
102;188;2017
102;92;2017
102;114;2017
102;190;2017
102;140;2017
102;142;2017
102;124;2017
102;131;2017
102;125;2017
102;227;2017
102;134;2017
102;127;2017
102;181;2017
102;132;2017
102;94;2017
102;105;2017
102;75;2017
102;77;2017
102;75;2017
102;72;2017
102;109;2017
102;104;2017
102;106;2017
102;119;2017
102;112;2017
102;165;2017
102;92;2017
102;103;2017
102;152;2017
102;162;2017
102;153;2017
102;170;2017
102;153;2017
102;169;2017
102;106;2017
102;122;2017
102;112;2017
102;121;2017
102;109;2017
102;161;2017
102;109;2017
102;139;2017
102;119;2017
102;75;2017
102;189;2017
102;116;2017
102;86;2017
102;113;2017
102;222;2017
102;115;2017
102;109;2017
102;119;2017
102;126;2017
102;80;2017
102;101;2017
102;104;2017
102;115;2017
102;148;2017
102;102;2017
102;151;2017
102;116;2017
102;125;2017
102;160;2017
102;105;2017
102;160;2017
102;101;2017
102;110;2017
102;103;2017
102;132;2017
102;109;2017
102;175;2017
102;138;2017
102;115;2017
102;139;2017
102;99;2017
102;122;2017
102;110;2017
102;122;2017
102;136;2017
102;126;2017
102;160;2017
102;106;2017
102;87;2017
102;120;2017
102;132;2017
102;120;2017
102;101;2017
102;112;2017
102;114;2017
102;165;2017
102;160;2017
102;98;2017
102;87;2017
102;76;2017
102;144;2017
102;101;2017
102;102;2017
102;91;2017
102;96;2017
102;134;2017
102;166;2017
102;221;2017
102;102;2017
102;186;2017
102;95;2017
102;77;2017
102;107;2017
102;87;2017
102;111;2017
102;81;2017
102;110;2017
102;114;2017
102;98;2017
102;76;2017
102;102;2017
102;115;2017
102;125;2017
102;90;2017
102;95;2017
102;114;2017
102;97;2017
102;87;2017
102;86;2017
102;88;2017
102;123;2017
102;90;2017
102;83;2017
102;138;2017
102;134;2017
102;99;2017
102;89;2017
102;112;2017
102;101;2017
102;125;2017
102;86;2017
102;195;2017
102;152;2017
102;124;2017
102;89;2017
102;83;2017
102;97;2017
102;101;2017
102;95;2017
102;101;2017
102;100;2017
102;106;2017
102;97;2017
102;139;2017
102;107;2017
102;97;2017
102;80;2017
102;138;2017
102;145;2017
102;120;2017
102;129;2017
102;105;2017
102;128;2017
102;80;2017
102;89;2017
102;144;2017
102;114;2017
102;159;2017
102;138;2017
102;110;2017
102;192;2017
102;91;2017
102;88;2017
102;98;2017
102;87;2017
102;124;2017
102;95;2017
102;96;2017
102;180;2018
102;167;2018
102;184;2018
102;119;2018
102;192;2018
102;154;2018
102;185;2018
102;130;2018
102;132;2018
102;168;2018
102;203;2018
102;159;2018
102;135;2018
102;151;2018
102;103;2018
102;137;2018
102;130;2018
102;123;2018
102;135;2018
102;190;2018
102;162;2018
102;76;2018
102;100;2018
102;210;2018
102;140;2018
102;131;2018
102;104;2018
102;140;2018
102;121;2018
102;108;2018
102;112;2018
102;119;2018
102;98;2018
102;102;2018
102;91;2018
102;94;2018
102;164;2018
102;116;2018
102;143;2018
102;119;2018
102;182;2018
102;137;2018
102;121;2018
102;207;2018
102;170;2018
102;152;2018
102;159;2018
102;189;2018
102;161;2018
102;120;2018
102;135;2018
102;244;2018
102;138;2018
102;111;2018
102;141;2018
102;105;2018
102;207;2018
102;109;2018
102;113;2018
102;139;2018
102;139;2018
102;126;2018
102;86;2018
102;122;2018
102;192;2018
102;158;2018
102;117;2018
102;150;2018
102;139;2018
102;148;2018
102;154;2018
102;129;2018
102;132;2018
102;141;2018
102;107;2018
102;110;2018
102;117;2018
102;110;2018
102;99;2018
102;119;2018
102;93;2018
102;91;2018
102;97;2018
102;120;2018
102;111;2018
102;158;2018
102;117;2018
102;136;2018
102;123;2018
102;122;2018
102;220;2018
102;152;2018
102;163;2018
102;115;2018
102;136;2018
102;134;2018
102;235;2018
102;109;2018
102;122;2018
102;104;2018
102;122;2018
102;132;2018
102;121;2018
102;117;2018
102;128;2018
102;134;2018
102;198;2018
102;177;2018
102;132;2018
102;124;2018
102;99;2018
102;129;2018
102;153;2018
102;118;2018
102;167;2018
102;119;2018
102;113;2018
102;109;2018
102;110;2018
102;139;2018
102;100;2018
102;144;2018
102;113;2018
102;174;2018
102;157;2018
102;103;2018
102;108;2018
102;88;2018
102;145;2018
102;128;2018
102;193;2018
102;125;2018
102;103;2018
102;121;2018
102;88;2018
102;131;2018
102;134;2018
102;97;2018
102;99;2018
102;87;2018
102;116;2018
102;92;2018
102;103;2018
102;190;2018
102;156;2018
102;192;2018
102;137;2018
102;146;2018
102;187;2018
102;123;2018
102;141;2018
102;104;2018
102;129;2018
102;184;2018
102;124;2018
102;141;2018
102;118;2018
102;89;2018
102;143;2018
102;126;2018
102;95;2018
102;112;2018
102;84;2018
102;114;2018
102;144;2018
102;142;2018
102;131;2018
102;169;2018
102;102;2018
102;114;2018
102;333;2018
102;183;2018
102;132;2018
102;152;2018
102;151;2018
102;252;2018
102;153;2018
102;176;2018
102;145;2018
102;161;2018
102;175;2018
102;125;2018
102;113;2018
102;142;2018
102;209;2018
102;147;2018
102;106;2018
102;109;2018
102;119;2018
102;137;2018
102;130;2018
102;125;2018
102;105;2018
102;112;2018
102;118;2018
102;112;2018
102;161;2018
102;112;2018
102;108;2018
102;109;2018
102;135;2018
102;132;2018
102;140;2018
102;144;2018
102;134;2018
102;125;2018
102;119;2018
102;138;2018
102;128;2018
102;118;2018
102;122;2018
102;196;2018
102;122;2018
102;84;2018
102;111;2018
102;113;2018
102;110;2018
102;90;2018
102;107;2018
102;98;2018
102;82;2018
102;114;2018
102;116;2018
102;109;2018
102;99;2018
102;142;2018
102;119;2018
102;120;2018
102;124;2018
102;159;2018
102;104;2018
102;113;2018
102;127;2018
102;110;2018
